PaperID,CageID,Cabinet,Block,Population,Country,Lat,Long,Photoperiod,Generation,NumPupae,BFDate,OvipositionDate,InitialEggs,Subsampled,H1IndDate,H1CtDate,H1Count,H2IndDate,H2CtDate,H2Count,EmbryoCtDate,EmbryoCount,TotalHatch,TotalLarvaeEmbryos,Notes1,Notes2,,,,,,,,,,,,,,,,
322-2,322,3,B,FAY,US,35.03,-78.1,12.75,F3,97,7/23/19,7/31/19,231,n,8/16/19,8/18/19,36,8/29/19,8/30/19,0,8/31/19,170,36,206,NA,NA,,,,,,,,,,,,,,,,
323-2,323,3,B,FEM,US,27.58,-80.4,12.75,F3,68,7/23/19,7/31/19,112,n,8/16/19,8/18/19,70,8/29/19,8/30/19,28,8/31/19,4,98,102,NA,NA,,,,,,,,,,,,,,,,
324-2,324,3,B,JAC,US,30.33,-81.8,12.75,F3,90,7/23/19,7/31/19,303,n,8/16/19,8/18/19,172,8/29/19,8/30/19,9,8/31/19,85,181,266,NA,NA,,,,,,,,,,,,,,,,
325-2,325,3,B,MAN,US,38.63,-77.4,12.75,F3,95,7/23/19,7/31/19,188,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,172,0,172,NA,NA,,,,,,,,,,,,,,,,
326-2,326,3,B,NEW,US,40.73,-74.1,12.75,F3,99,7/23/19,7/31/19,329,n,8/16/19,8/18/19,7,8/29/19,8/30/19,0,8/31/19,309,7,316,NA,NA,,,,,,,,,,,,,,,,
327-2,327,3,B,NIG,JP,37.91,139,12.75,F3,77,7/23/19,7/31/19,637,n,8/16/19,8/18/19,2,8/29/19,8/30/19,0,8/31/19,593,2,595,NA,NA,,,,,,,,,,,,,,,,
328-2,328,3,B,OKI,JP,26.2,127.8,12.75,F4,100,7/23/19,7/31/19,116,n,8/16/19,8/18/19,81,8/29/19,8/30/19,1,8/31/19,7,82,89,NA,NA,,,,,,,,,,,,,,,,
329-2,329,3,B,TAK,JP,35.35,136,12.75,F3,104,7/23/19,7/31/19,508,n,8/16/19,8/18/19,5,8/29/19,8/30/19,1,8/31/19,473,6,479,NA,NA,,,,,,,,,,,,,,,,
330-2,330,3,B,YAM,JP,34.18,131.5,12.75,F4,73,7/23/19,7/31/19,398,y,8/16/19,8/18/19,6,8/29/19,8/30/19,0,8/31/19,373,6,379,NA,NA,,,,,,,,,,,,,,,,
331-2,331,3,B,YAT,JP,32.65,130.6,12.75,F3,102,7/23/19,7/31/19,444,n,8/16/19,8/18/19,56,8/29/19,8/30/19,32,8/31/19,276,88,364,NA,NA,,,,,,,,,,,,,,,,
332-2,332,3,B,ZIO,US,33.75,-80,12.75,F3,95,7/23/19,7/31/19,500,n,8/16/19,8/18/19,118,8/29/19,8/30/19,0,8/31/19,419,118,537,NA,NA,,,,,,,,,,,,,,,,
333-2,333,4,B,FAY,US,35.03,-78.1,14.5,F3,95,7/22/19,7/31/19,77,n,8/15/19,8/17/19,26,8/29/19,8/30/19,4,8/31/19,9,30,39,NA,NA,,,,,,,,,,,,,,,,
334-2,334,4,B,FEM,US,27.58,-80.4,14.5,F3,69,7/22/19,7/31/19,20,n,8/15/19,8/17/19,12,8/29/19,8/30/19,1,8/31/19,1,13,14,NA,NA,,,,,,,,,,,,,,,,
335-2,335,4,B,JAC,US,30.33,-81.8,14.5,F3,92,7/22/19,7/31/19,99,n,8/15/19,8/17/19,54,8/29/19,8/30/19,0,8/31/19,0,54,54,NA,NA,,,,,,,,,,,,,,,,
336-2,336,4,B,MAN,US,38.63,-77.4,14.5,F3,95,7/22/19,7/31/19,46,n,8/15/19,8/17/19,31,8/29/19,8/30/19,0,8/31/19,0,31,31,NA,NA,,,,,,,,,,,,,,,,
337-2,337,4,B,NEW,US,40.73,-74.1,14.5,F3,100,7/22/19,7/31/19,20,n,8/15/19,8/17/19,10,8/29/19,8/30/19,0,8/31/19,1,10,11,NA,NA,,,,,,,,,,,,,,,,
338-2,338,4,B,NIG,JP,37.91,139,14.5,F3,78,7/22/19,7/31/19,140,n,8/15/19,8/17/19,79,8/29/19,8/30/19,0,8/31/19,13,79,92,NA,NA,,,,,,,,,,,,,,,,
339-2,339,4,B,OKI,JP,26.2,127.8,14.5,F4,102,7/22/19,7/31/19,60,n,8/15/19,8/17/19,44,8/29/19,8/30/19,0,8/31/19,0,44,44,NA,NA,,,,,,,,,,,,,,,,
340-2,340,4,B,TAK,JP,35.35,136,14.5,F3,105,7/22/19,7/31/19,170,n,8/15/19,8/17/19,115,8/29/19,8/30/19,10,8/31/19,14,125,139,NA,NA,,,,,,,,,,,,,,,,
341-2,341,4,B,YAM,JP,34.18,131.5,14.5,F4,73,7/22/19,7/31/19,58,n,8/15/19,8/17/19,36,8/29/19,8/30/19,0,8/31/19,3,36,39,NA,NA,,,,,,,,,,,,,,,,
342-2,342,4,B,YAT,JP,32.65,130.6,14.5,F3,101,7/22/19,7/31/19,88,n,8/15/19,8/17/19,36,8/29/19,8/30/19,6,8/31/19,6,42,48,NA,NA,,,,,,,,,,,,,,,,
343-2,343,4,B,ZIO,US,33.75,-80,14.5,F3,96,7/22/19,7/31/19,152,n,8/15/19,8/17/19,89,8/29/19,8/30/19,0,8/31/19,0,89,89,NA,NA,,,,,,,,,,,,,,,,
344-2,344,5,B,FAY,US,35.03,-78.1,13.25,F3,95,7/24/19,7/31/19,550,n,8/16/19,8/18/19,131,8/29/19,8/30/19,0,8/31/19,342,131,473,NA,NA,,,,,,,,,,,,,,,,
345-2,345,5,B,FEM,US,27.58,-80.4,13.25,F3,69,7/24/19,7/31/19,392,n,8/16/19,8/18/19,246,8/29/19,8/30/19,8,8/31/19,25,254,279,NA,NA,,,,,,,,,,,,,,,,
346-2,346,5,B,JAC,US,30.33,-81.8,13.25,F3,92,7/24/19,7/31/19,387,y,8/16/19,8/18/19,244,8/29/19,8/30/19,9,8/31/19,42,253,295,NA,NA,,,,,,,,,,,,,,,,
347-2,347,5,B,MAN,US,38.63,-77.4,13.25,F3,95,7/24/19,7/31/19,297,y,8/16/19,8/18/19,1,8/29/19,8/30/19,0,8/31/19,221,1,222,NA,NA,,,,,,,,,,,,,,,,
348-2,348,5,B,NEW,US,40.73,-74.1,13.25,F3,98,7/24/19,7/31/19,433,n,8/16/19,8/18/19,40,8/29/19,8/30/19,1,8/31/19,360,41,401,NA,NA,,,,,,,,,,,,,,,,
349-2,349,5,B,NIG,JP,37.91,139,13.25,F3,76,7/24/19,7/31/19,314,n,8/16/19,8/18/19,8,8/29/19,8/30/19,1,8/31/19,261,9,270,NA,NA,,,,,,,,,,,,,,,,
350-2,350,5,B,OKI,JP,26.2,127.8,13.25,F4,101,7/24/19,7/31/19,78,n,8/16/19,8/18/19,37,8/29/19,8/30/19,15,8/31/19,0,52,52,NA,NA,,,,,,,,,,,,,,,,
351-2,351,5,B,TAK,JP,35.35,136,13.25,F3,104,7/24/19,7/31/19,363,n,8/16/19,8/18/19,23,8/29/19,8/30/19,3,8/31/19,239,26,265,NA,NA,,,,,,,,,,,,,,,,
352-2,352,5,B,YAM,JP,34.18,131.5,13.25,F4,74,7/24/19,7/31/19,393,n,8/16/19,8/18/19,41,8/29/19,8/30/19,9,8/31/19,298,50,348,NA,NA,,,,,,,,,,,,,,,,
353-2,353,5,B,YAT,JP,32.65,130.6,13.25,F3,103,7/24/19,7/31/19,443,y,8/16/19,8/18/19,194,8/29/19,8/30/19,3,8/31/19,188,197,385,NA,NA,,,,,,,,,,,,,,,,
354-2,354,5,B,ZIO,US,33.75,-80,13.25,F3,95,7/24/19,7/31/19,497,n,8/16/19,8/18/19,278,8/29/19,8/30/19,1,8/31/19,117,279,396,NA,NA,,,,,,,,,,,,,,,,
355-2,355,6,B,FAY,US,35.03,-78.1,12.5,F3,95,7/23/19,7/31/19,363,n,8/15/19,8/17/19,44,8/29/19,8/30/19,4,8/31/19,254,48,302,NA,NA,,,,,,,,,,,,,,,,
356-2,356,6,B,FEM,US,27.58,-80.4,12.5,F3,69,7/23/19,7/31/19,317,n,8/15/19,8/17/19,253,8/29/19,8/30/19,0,8/31/19,22,253,275,NA,NA,,,,,,,,,,,,,,,,
357-2,357,6,B,JAC,US,30.33,-81.8,12.5,F3,92,7/23/19,7/31/19,128,n,8/15/19,8/17/19,61,8/29/19,8/30/19,0,8/31/19,51,61,112,NA,NA,,,,,,,,,,,,,,,,
358-2,358,6,B,MAN,US,38.63,-77.4,12.5,F3,97,7/23/19,7/31/19,388,n,8/15/19,8/17/19,1,8/29/19,8/30/19,0,8/31/19,345,1,346,NA,NA,,,,,,,,,,,,,,,,
359-2,359,6,B,NEW,US,40.73,-74.1,12.5,F3,98,7/23/19,7/31/19,166,n,8/15/19,8/17/19,2,8/29/19,8/30/19,2,8/31/19,129,4,133,NA,NA,,,,,,,,,,,,,,,,
360-2,360,6,B,NIG,JP,37.91,139,12.5,F3,78,7/23/19,7/31/19,285,n,8/15/19,8/17/19,0,8/29/19,8/30/19,0,8/31/19,258,0,258,NA,NA,,,,,,,,,,,,,,,,
361-2,361,6,B,OKI,JP,26.2,127.8,12.5,F4,102,7/23/19,7/31/19,125,n,8/15/19,8/17/19,55,8/29/19,8/30/19,0,8/31/19,58,55,113,NA,NA,,,,,,,,,,,,,,,,
362-2,362,6,B,TAK,JP,35.35,136,12.5,F3,105,7/23/19,7/31/19,357,n,8/15/19,8/17/19,3,8/29/19,8/30/19,1,8/31/19,322,4,326,NA,NA,,,,,,,,,,,,,,,,
363-2,363,6,B,YAM,JP,34.18,131.5,12.5,F4,74,7/23/19,7/31/19,597,n,8/15/19,8/17/19,26,8/29/19,8/30/19,1,8/31/19,499,27,526,NA,NA,,,,,,,,,,,,,,,,
364-2,364,6,B,YAT,JP,32.65,130.6,12.5,F3,102,7/23/19,7/31/19,595,n,8/15/19,8/17/19,72,8/29/19,8/30/19,2,8/31/19,446,74,520,NA,NA,,,,,,,,,,,,,,,,
365-2,365,6,B,ZIO,US,33.75,-80,12.5,F3,96,7/23/19,7/31/19,363,n,8/15/19,8/17/19,6,8/29/19,8/30/19,1,8/31/19,318,7,325,NA,NA,,,,,,,,,,,,,,,,
366-2,366,7,B,FAY,US,35.03,-78.1,14.25,F3,96,7/22/19,7/31/19,20,n,8/16/19,8/18/19,12,8/29/19,8/30/19,0,8/31/19,0,12,12,NA,NA,,,,,,,,,,,,,,,,
367-2,367,7,B,FEM,US,27.58,-80.4,14.25,F3,69,7/22/19,7/31/19,30,n,8/16/19,8/18/19,22,8/29/19,8/30/19,2,8/31/19,0,24,24,NA,NA,,,,,,,,,,,,,,,,
368-2,368,7,B,JAC,US,30.33,-81.8,14.25,F3,93,7/22/19,7/31/19,33,n,8/16/19,8/18/19,24,8/29/19,8/30/19,0,8/31/19,0,24,24,NA,NA,,,,,,,,,,,,,,,,
369-2,369,7,B,MAN,US,38.63,-77.4,14.25,F3,97,7/22/19,7/31/19,70,n,8/16/19,8/18/19,24,8/29/19,8/30/19,0,8/31/19,0,24,24,NA,NA,,,,,,,,,,,,,,,,
370-2,370,7,B,NEW,US,40.73,-74.1,14.25,F3,99,7/22/19,7/31/19,58,n,8/16/19,8/18/19,39,8/29/19,8/30/19,0,8/31/19,0,39,39,NA,NA,,,,,,,,,,,,,,,,
371-2,371,7,B,NIG,JP,37.91,139,14.25,F3,78,7/22/19,7/31/19,138,n,8/16/19,8/18/19,96,8/29/19,8/30/19,0,8/31/19,9,96,105,NA,NA,,,,,,,,,,,,,,,,
372-2,372,7,B,OKI,JP,26.2,127.8,14.25,F4,102,7/22/19,7/31/19,110,n,8/16/19,8/18/19,77,8/29/19,8/30/19,0,8/31/19,1,77,78,NA,NA,,,,,,,,,,,,,,,,
373-2,373,7,B,TAK,JP,35.35,136,14.25,F3,106,7/22/19,7/31/19,42,n,8/16/19,8/18/19,30,8/29/19,8/30/19,0,8/31/19,0,30,30,NA,NA,,,,,,,,,,,,,,,,
374-2,374,7,B,YAM,JP,34.18,131.5,14.25,F4,73,7/22/19,7/31/19,176,n,8/16/19,8/18/19,105,8/29/19,8/30/19,5,8/31/19,0,110,110,NA,NA,,,,,,,,,,,,,,,,
375-2,375,7,B,YAT,JP,32.65,130.6,14.25,F3,101,7/22/19,7/31/19,116,n,8/16/19,8/18/19,68,8/29/19,8/30/19,0,8/31/19,1,68,69,NA,NA,,,,,,,,,,,,,,,,
376-2,376,7,B,ZIO,US,33.75,-80,14.25,F3,95,7/22/19,7/31/19,287,n,8/16/19,8/18/19,154,8/29/19,8/30/19,17,8/31/19,2,171,173,NA,NA,,,,,,,,,,,,,,,,
377-2,377,8,B,FAY,US,35.03,-78.1,13.5,F3,98,7/24/19,7/31/19,136,n,8/15/19,8/17/19,45,8/29/19,8/30/19,0,8/31/19,21,45,66,NA,NA,,,,,,,,,,,,,,,,
378-2,378,8,B,FEM,US,27.58,-80.4,13.5,F3,69,7/24/19,7/31/19,167,n,8/15/19,8/17/19,124,8/29/19,8/30/19,0,8/31/19,0,124,124,NA,NA,,,,,,,,,,,,,,,,
379-2,379,8,B,JAC,US,30.33,-81.8,13.5,F3,92,7/24/19,7/31/19,522,n,8/15/19,8/17/19,341,8/29/19,8/30/19,30,8/31/19,9,371,380,NA,NA,,,,,,,,,,,,,,,,
380-2,380,8,B,MAN,US,38.63,-77.4,13.5,F3,95,7/24/19,7/31/19,413,n,8/15/19,8/17/19,74,8/29/19,8/30/19,1,8/31/19,285,75,360,NA,NA,,,,,,,,,,,,,,,,
381-2,381,8,B,NEW,US,40.73,-74.1,13.5,F3,98,7/24/19,7/31/19,478,n,8/15/19,8/17/19,141,8/29/19,8/30/19,7,8/31/19,243,148,391,NA,NA,,,,,,,,,,,,,,,,
382-2,382,8,B,NIG,JP,37.91,139,13.5,F3,78,7/24/19,7/31/19,403,n,8/15/19,8/17/19,14,8/29/19,8/30/19,4,8/31/19,363,18,381,NA,NA,,,,,,,,,,,,,,,,
383-2,383,8,B,OKI,JP,26.2,127.8,13.5,F4,101,7/24/19,7/31/19,269,n,8/15/19,8/17/19,205,8/29/19,8/30/19,10,8/31/19,5,215,220,NA,NA,,,,,,,,,,,,,,,,
384-2,384,8,B,TAK,JP,35.35,136,13.5,F3,105,7/24/19,7/31/19,431,n,8/15/19,8/17/19,54,8/29/19,8/30/19,13,8/31/19,289,67,356,NA,NA,,,,,,,,,,,,,,,,
385-2,385,8,B,YAM,JP,34.18,131.5,13.5,F4,73,7/24/19,7/31/19,606,n,8/15/19,8/17/19,137,8/29/19,8/30/19,18,8/31/19,372,155,527,NA,lots,hatched,in,bleach,,,,,,,,,,,,,
386-2,386,8,B,YAT,JP,32.65,130.6,13.5,F3,103,7/24/19,7/31/19,258,n,8/15/19,8/17/19,212,8/29/19,8/30/19,0,8/31/19,3,212,215,NA,NA,,,,,,,,,,,,,,,,
387-2,387,8,B,ZIO,US,33.75,-80,13.5,F3,95,7/24/19,7/31/19,357,n,8/15/19,8/17/19,228,8/29/19,8/30/19,10,8/31/19,36,238,274,NA,NA,,,,,,,,,,,,,,,,
388-2,388,9,B,FAY,US,35.03,-78.1,12,F3,97,7/22/19,7/31/19,177,n,8/16/19,8/18/19,9,8/29/19,8/30/19,1,8/31/19,123,10,133,NA,NA,,,,,,,,,,,,,,,,
389-2,389,9,B,FEM,US,27.58,-80.4,12,F3,68,7/22/19,7/31/19,54,n,8/16/19,8/18/19,34,8/29/19,8/30/19,5,8/31/19,5,39,44,NA,NA,,,,,,,,,,,,,,,,
390-2,390,9,B,JAC,US,30.33,-81.8,12,F3,91,7/22/19,7/31/19,40,n,8/16/19,8/18/19,17,8/29/19,8/30/19,0,8/31/19,20,17,37,NA,NA,,,,,,,,,,,,,,,,
391-2,391,9,B,MAN,US,38.63,-77.4,12,F3,96,7/22/19,7/31/19,39,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,37,0,37,NA,NA,,,,,,,,,,,,,,,,
392-2,392,9,B,NEW,US,40.73,-74.1,12,F3,99,7/22/19,7/31/19,83,n,8/16/19,8/18/19,1,8/29/19,8/30/19,0,8/31/19,71,1,72,NA,NA,,,,,,,,,,,,,,,,
393-2,393,9,B,NIG,JP,37.91,139,12,F3,78,7/22/19,7/31/19,263,n,8/16/19,8/18/19,1,8/29/19,8/30/19,0,8/31/19,235,1,236,NA,NA,,,,,,,,,,,,,,,,
394-2,394,9,B,OKI,JP,26.2,127.8,12,F4,102,7/22/19,7/31/19,22,n,8/16/19,8/18/19,13,8/29/19,8/30/19,1,8/31/19,1,14,15,NA,NA,,,,,,,,,,,,,,,,
395-2,395,9,B,TAK,JP,35.35,136,12,F3,105,7/22/19,7/31/19,287,n,8/16/19,8/18/19,6,8/29/19,8/30/19,0,8/31/19,254,6,260,NA,NA,,,,,,,,,,,,,,,,
396-2,396,9,B,YAM,JP,34.18,131.5,12,F4,74,7/22/19,7/31/19,205,n,8/16/19,8/18/19,4,8/29/19,8/30/19,1,8/31/19,194,5,199,NA,NA,,,,,,,,,,,,,,,,
397-2,397,9,B,YAT,JP,32.65,130.6,12,F3,103,7/22/19,7/31/19,386,n,8/16/19,8/18/19,29,8/29/19,8/30/19,2,8/31/19,316,31,347,NA,NA,,,,,,,,,,,,,,,,
398-2,398,9,B,ZIO,US,33.75,-80,12,F3,95,7/22/19,7/31/19,118,n,8/16/19,8/18/19,1,8/29/19,8/30/19,0,8/31/19,109,1,110,NA,NA,,,,,,,,,,,,,,,,
399-2,399,10,B,FAY,US,35.03,-78.1,14,F3,96,7/23/19,7/31/19,89,n,8/15/19,8/17/19,68,8/29/19,8/30/19,0,8/31/19,0,68,68,NA,NA,,,,,,,,,,,,,,,,
400-2,400,10,B,FEM,US,27.58,-80.4,14,F3,69,7/23/19,7/31/19,68,n,8/15/19,8/17/19,44,8/29/19,8/30/19,0,8/31/19,11,44,55,NA,NA,,,,,,,,,,,,,,,,
401-2,401,10,B,JAC,US,30.33,-81.8,14,F3,91,7/23/19,7/31/19,183,n,8/15/19,8/17/19,127,8/29/19,8/30/19,0,8/31/19,15,127,142,NA,NA,,,,,,,,,,,,,,,,
402-2,402,10,B,MAN,US,38.63,-77.4,14,F3,96,7/23/19,7/31/19,207,n,8/15/19,8/17/19,120,8/29/19,8/30/19,1,8/31/19,3,121,124,NA,NA,,,,,,,,,,,,,,,,
403-2,403,10,B,NEW,US,40.73,-74.1,14,F3,98,7/23/19,7/31/19,89,n,8/15/19,8/17/19,19,8/29/19,8/30/19,2,8/31/19,33,21,54,NA,NA,,,,,,,,,,,,,,,,
404-2,404,10,B,NIG,JP,37.91,139,14,F3,77,7/23/19,7/31/19,260,n,8/15/19,8/17/19,113,8/29/19,8/30/19,1,8/31/19,70,114,184,NA,NA,,,,,,,,,,,,,,,,
405-2,405,10,B,OKI,JP,26.2,127.8,14,F4,101,7/23/19,7/31/19,15,n,8/15/19,8/17/19,15,8/29/19,8/30/19,0,8/31/19,0,15,15,NA,NA,,,,,,,,,,,,,,,,
406-2,406,10,B,TAK,JP,35.35,136,14,F3,103,7/23/19,7/31/19,172,n,8/15/19,8/17/19,85,8/29/19,8/30/19,4,8/31/19,41,89,130,NA,NA,,,,,,,,,,,,,,,,
407-2,407,10,B,YAM,JP,34.18,131.5,14,F4,74,7/23/19,7/31/19,405,n,8/15/19,8/17/19,200,8/29/19,8/30/19,27,8/31/19,108,227,335,NA,NA,,,,,,,,,,,,,,,,
408-2,408,10,B,YAT,JP,32.65,130.6,14,F3,103,7/23/19,7/31/19,163,n,8/15/19,8/17/19,124,8/29/19,8/30/19,4,8/31/19,7,128,135,NA,NA,,,,,,,,,,,,,,,,
409-2,409,10,B,ZIO,US,33.75,-80,14,F3,96,7/23/19,7/31/19,140,n,8/15/19,8/17/19,50,8/29/19,8/30/19,12,8/31/19,4,62,66,NA,NA,,,,,,,,,,,,,,,,
410-2,410,11,B,FAY,US,35.03,-78.1,13.75,F3,96,7/24/19,7/31/19,530,n,8/16/19,8/18/19,415,8/29/19,8/30/19,5,8/31/19,2,420,422,NA,NA,,,,,,,,,,,,,,,,
411-2,411,11,B,FEM,US,27.58,-80.4,13.75,F3,69,7/24/19,7/31/19,267,n,8/16/19,8/18/19,148,8/29/19,8/30/19,9,8/31/19,11,157,168,NA,NA,,,,,,,,,,,,,,,,
412-2,412,11,B,JAC,US,30.33,-81.8,13.75,F3,92,7/24/19,7/31/19,387,n,8/16/19,8/18/19,318,8/29/19,8/30/19,0,8/31/19,14,318,332,NA,NA,,,,,,,,,,,,,,,,
413-2,413,11,B,MAN,US,38.63,-77.4,13.75,F3,95,7/24/19,7/31/19,632,n,8/16/19,8/18/19,243,8/29/19,8/30/19,1,8/31/19,167,244,411,NA,NA,,,,,,,,,,,,,,,,
414-2,414,11,B,NEW,US,40.73,-74.1,13.75,F3,98,7/24/19,7/31/19,513,n,8/16/19,8/18/19,149,8/29/19,8/30/19,0,8/31/19,248,149,397,NA,NA,,,,,,,,,,,,,,,,
415-2,415,11,B,NIG,JP,37.91,139,13.75,F3,77,7/24/19,7/31/19,581,y,8/16/19,8/18/19,124,8/29/19,8/30/19,0,8/31/19,299,124,423,NA,NA,,,,,,,,,,,,,,,,
416-2,416,11,B,OKI,JP,26.2,127.8,13.75,F4,102,7/24/19,7/31/19,173,n,8/16/19,8/18/19,93,8/29/19,8/30/19,17,8/31/19,0,110,110,NA,NA,,,,,,,,,,,,,,,,
417-2,417,11,B,TAK,JP,35.35,136,13.75,F3,104,7/24/19,7/31/19,473,n,8/16/19,8/18/19,196,8/29/19,8/30/19,3,8/31/19,187,199,386,NA,lots,hatched,in,bleach,,,,,,,,,,,,,
418-2,418,11,B,YAM,JP,34.18,131.5,13.75,F4,73,7/24/19,7/31/19,321,n,8/16/19,8/18/19,187,8/29/19,8/30/19,1,8/31/19,65,188,253,NA,NA,,,,,,,,,,,,,,,,
419-2,419,11,B,YAT,JP,32.65,130.6,13.75,F3,102,7/24/19,7/31/19,444,n,8/16/19,8/18/19,358,8/29/19,8/30/19,28,8/31/19,4,386,390,NA,NA,,,,,,,,,,,,,,,,
420-2,420,11,B,ZIO,US,33.75,-80,13.75,F3,95,7/24/19,7/31/19,434,n,8/16/19,8/18/19,263,8/29/19,8/30/19,14,8/31/19,53,277,330,NA,NA,,,,,,,,,,,,,,,,
421-2,421,12,B,FAY,US,35.03,-78.1,8,F3,97,7/24/19,7/31/19,213,n,8/15/19,8/17/19,7,8/29/19,8/30/19,1,8/31/19,173,8,181,NA,NA,,,,,,,,,,,,,,,,
422-2,422,12,B,FEM,US,27.58,-80.4,8,F3,69,7/24/19,7/31/19,441,n,8/15/19,8/17/19,333,8/29/19,8/30/19,5,8/31/19,34,338,372,NA,NA,,,,,,,,,,,,,,,,
423-2,423,12,B,JAC,US,30.33,-81.8,8,F3,92,7/24/19,7/31/19,325,n,8/15/19,8/17/19,51,8/29/19,8/30/19,3,8/31/19,228,54,282,NA,NA,,,,,,,,,,,,,,,,
424-2,424,12,B,MAN,US,38.63,-77.4,8,F3,96,7/24/19,7/31/19,314,n,8/15/19,8/17/19,2,8/29/19,8/30/19,0,8/31/19,292,2,294,NA,NA,,,,,,,,,,,,,,,,
425-2,425,12,B,NEW,US,40.73,-74.1,8,F3,98,7/24/19,7/31/19,168,y,8/15/19,8/17/19,0,8/29/19,8/30/19,0,8/31/19,159,0,159,NA,NA,,,,,,,,,,,,,,,,
426-2,426,12,B,NIG,JP,37.91,139,8,F3,77,7/24/19,7/31/19,345,n,8/15/19,8/17/19,1,8/29/19,8/30/19,0,8/31/19,321,1,322,NA,NA,,,,,,,,,,,,,,,,
427-2,427,12,B,OKI,JP,26.2,127.8,8,F4,101,7/24/19,7/31/19,284,n,8/15/19,8/17/19,209,8/29/19,8/30/19,21,8/31/19,29,230,259,NA,NA,,,,,,,,,,,,,,,,
428-2,428,12,B,TAK,JP,35.35,136,8,F3,106,7/24/19,7/31/19,238,n,8/15/19,8/17/19,1,8/29/19,8/30/19,1,8/31/19,216,2,218,NA,NA,,,,,,,,,,,,,,,,
429-2,429,12,B,YAM,JP,34.18,131.5,8,F4,73,7/24/19,7/31/19,293,n,8/15/19,8/17/19,4,8/29/19,8/30/19,0,8/31/19,244,4,248,NA,NA,,,,,,,,,,,,,,,,
430-2,430,12,B,YAT,JP,32.65,130.6,8,F3,101,7/24/19,7/31/19,788,n,8/15/19,8/17/19,0,8/29/19,8/30/19,2,8/31/19,718,2,720,NA,NA,,,,,,,,,,,,,,,,
431-2,431,12,B,ZIO,US,33.75,-80,8,F3,94,7/24/19,7/31/19,654,y,8/15/19,8/17/19,19,8/29/19,8/30/19,0,8/31/19,557,19,576,NA,lots,hatched,in,bleach,,,,,,,,,,,,,
432-2,432,13,B,FAY,US,35.03,-78.1,8,F3,96,7/23/19,7/31/19,81,n,8/16/19,8/18/19,1,8/29/19,8/30/19,0,8/31/19,75,1,76,NA,NA,,,,,,,,,,,,,,,,
433-2,433,13,B,FEM,US,27.58,-80.4,8,F3,69,7/23/19,7/31/19,98,n,8/16/19,8/18/19,67,8/29/19,8/30/19,2,8/31/19,7,69,76,NA,NA,,,,,,,,,,,,,,,,
434-2,434,13,B,JAC,US,30.33,-81.8,8,F3,91,7/23/19,7/31/19,163,n,8/16/19,8/18/19,17,8/29/19,8/30/19,0,8/31/19,134,17,151,NA,NA,,,,,,,,,,,,,,,,
435-2,435,13,B,MAN,US,38.63,-77.4,8,F3,96,7/23/19,7/31/19,167,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,154,0,154,NA,NA,,,,,,,,,,,,,,,,
436-2,436,13,B,NEW,US,40.73,-74.1,8,F3,98,7/23/19,7/31/19,164,n,8/16/19,8/18/19,1,8/29/19,8/30/19,0,8/31/19,99,1,100,NA,NA,,,,,,,,,,,,,,,,
437-2,437,13,B,NIG,JP,37.91,139,8,F3,77,7/23/19,7/31/19,379,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,329,0,329,NA,NA,,,,,,,,,,,,,,,,
438-2,438,13,B,OKI,JP,26.2,127.8,8,F4,102,7/23/19,7/31/19,116,n,8/16/19,8/18/19,88,8/29/19,8/30/19,3,8/31/19,16,91,107,NA,NA,,,,,,,,,,,,,,,,
439-2,439,13,B,TAK,JP,35.35,136,8,F3,104,7/23/19,7/31/19,166,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,160,0,160,NA,NA,,,,,,,,,,,,,,,,
440-2,440,13,B,YAM,JP,34.18,131.5,8,F4,73,7/23/19,7/31/19,248,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,233,0,233,NA,NA,,,,,,,,,,,,,,,,
441-2,441,13,B,YAT,JP,32.65,130.6,8,F3,103,7/23/19,7/31/19,268,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,239,0,239,NA,NA,,,,,,,,,,,,,,,,
442-2,442,13,B,ZIO,US,33.75,-80,8,F3,95,7/23/19,7/31/19,201,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,172,0,172,NA,NA,,,,,,,,,,,,,,,,
300-3,300,1,B,FAY,US,35.03,-78.1,16,F3,96,7/24/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
301-3,301,1,B,FEM,US,27.58,-80.4,16,F3,69,7/24/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
302-3,302,1,B,JAC,US,30.33,-81.8,16,F3,91,7/24/19,8/2/19,29,n,8/20/19,8/22/19,22,8/31/19,9/1/19,0,9/2/19,5,22,27,NA,NA,,,,,,,,,,,,,,,,
